Number,respuesta,sentimiento,tipo,avg_sentimiento
4,"yo creo que es un mensaje bonito, pero dime, por qué es un mensaje bonito? por qué es un mensaje bonito? porque dice que es un mensaje bonito, pero yo no entiendo por qué es un mensaje bonito, o sea, no tengo idea de qué significa. este es un mensaje bonito, pero no sé por qué es bonito. no sé qué signifique. o sea, no puedo entender el concepto de abajo arriba, o sea, no sé. qué es arriba abajo, no sé. no sé si es político social económico o qué es, no sé qué significan. este es un mensaje bonito, pero no sé por qué es bonito. o sea, no sé qué es lo que pretende transmitir. este yo no sé por qué es bonito, no sé qué significa. no sé qué es lo que busca este o sea, no sé qué es lo que quiere decir. o",-0.11260273,generada,-0.135207657
4,"pues no sé si haya habido cambios significativos en el en el transcurso de estos últimos meses, no? o sea, no sé si haya cambiado mucho, no? pero si se trata de un mensaje positivo, pues yo creo que estaría de acuerdo, no? pero si hablamos de de de de un mensaje real, no sé, no sé si pueda aplicar, no? porque pues no sé si haya habido cambios importantes en estos últimos meses. o sea, no sé si haya habido cambios relevantes. no? o sea, no sé si haya habido avances en en cuestiones importantes. o sea, no sé si haya habido cambios relevantes en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el en el",-0.15508306,generada,-0.135207657
4,"pues yo creo que es un mensaje positivo, pero no es un mensaje real. porque no sabemos quiénes son los de abajo y quienes son los de arriba, no? y además de eso, pues no vemos ninguna acción concreta de de que de que haya beneficios concretos para el pueblo, no? simplemente es un discurso bonito, pero no vemos acciones concretas. y y pues yo creo que es un mensaje que es un mensaje que vende, pero no es un mensaje que es real. yo creo que que los gobiernos anteriores eran los de arriba y los gobernantes actuales son los de abajo, no? y pues no veo que haya diferencias en términos de de cómo se comportan como funcionarios, no? entonces yo creo que es un mensaje bonito, pero no es un mensaje real. yo creo que es un mensaje que vende, pero no es un mensaje que es verdadero. yo creo que es un mensaje",-0.18041845,generada,-0.135207657
4,"no no, yo creo que puede ser un slogan. de movimiento ciudadano pero como dijo el compañero antes aunque sea una imagen del pri este se ve más realista porque ahorita ya estábamos hablando de la corrupción entonces siento que eso sí va con ese tipo de candidata que queremos ver para nuestro paisito aquí en monterrey por qué digo esto también está mucho mafia estados unidos todo eso y bueno son cosas",-0.071003735,generada,-0.135207657
4,"Siento que es un mensaje político que viene a resaltar un conflicto social que tenemos actualmente en nuestro país, que es la desigualdad social. el estrato socioeconómico que tenemos actualmente en nuestro país. en méxico, lamentablemente todavía existen familias que viven en condiciones deplorables, familias que viven en colonias marginadas, familias que viven en zonas rurales y familias que viven en zonas urbanas. y familias que viven en casas humildes y familias que viven en departamentos lujosos. y familias que comen una vez al día y familias que comen varias comidas al día. y familias que comen comida chatarra y familias que comen comida sana. y familias que usan celular y familias que usan computadora y familias que usan tablet y familias que usan smartphone y familias que usan televisión y familias que usan radio y familias que usan libros y familias que usan revistas y familias que usan videojuegos y familias que usan",-0.13116297,generada,-0.135207657
4,"pues yo creo que es un mensaje bonito, pero que es difícil lograr implementarlo en la realidad, no? o sea, dime qué es lo que significa que el pueblo es lo principal, no? y que los otros son los de abajo, no? pero quiénes son los de abajo? o sea, no entiendes que es que es un discurso bonito, pero es complicado implementar en la práctica, no? o sea, no entienden que es un discurso bonito, pero es complicado implementar en la práctica, no? o sea, yo creo que es un mensaje bonito, pero es complicado implementarla en la práctica. o sea, es un mensaje bonito, pero es complicado implementarla en la práctica este. ok bueno, entonces qué opinen de eso que el pueblo primero no los de",-0.14708167,generada,-0.135207657
4,"pues yo creo que es un mensaje que trata de venderse como un político cercano al pueblo, no? pero yo creo que en realidad no lo es. Si vemos las acciones que ha realizado, pues no ha cumplido ninguna de todas las promesas que hizo, no? y además de que es un hombre millonario, no? entonces pues no creo que haya nacido pobre, no? entonces pues no entiendo cómo es que pueda ser un político cercano al pueblo. si no ha demostrado nada. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este. este.",-0.19541158,generada,-0.135207657
4,"yo no sé si haya habido otros gobernantes que hayan dicho eso, pero si lo dice samuel, pues definitivamente es un mensaje político, no? de que él viene a cambiar las cosas de abajo hacia arriba y no de arriba hacia abajo. y obviamente que se refiere a los gobiernos anteriores que supuestamente eran corruptos, no? y él viene a limpiar la corrupción y traer mejores beneficios para el pueblo, no? yo creo que es un mensaje político bastante directo, no? y pues si él lo dice, pues obvio que lo cree. yo creo que es un mensaje bastante directo y bastante agresivo, no? pero es un mensaje que a mí personalmente me cae bien, porque yo también tengo hijos y también quiero que vivan en un ambiente sano y que no haya delincuencia y que no haya robos y que no haya asesinatos y que no haya drogas y todas esas",-0.17467044,generada,-0.135207657
4,"Siento que es un mensaje populista, no? Que busca ganar adeptos con este tipo de mensajes, no? pero siento que es un discurso populista. Y siento que es un discurso que a la larga no funciona. o sea, no sirve para nada. no? no? no no se ve real, verdad? este como que sientes que puede ser un discurso de gobierno populistas. pero a la hora de ponerlo en práctica vaya nada más son palabras bonitas para el votante popular pero luego después van a hacer todo otro tipo de cosas diferentes entonces yo",-0.16628027,generada,-0.135207657
4,"yo creo que sí, es un mensaje bastante directo y es un mensaje que jala mucho a la población, porque pues sí, es cierto, no? es un mensaje que jala mucho a la población, no? y y que que trae consigo que sí, es un mensaje que jala mucho a la población, pero que que sí, es un mensaje que jala mucho a la población, pero que no necesariamente significa que es real, no? o sea, yo creo que sí, es un mensaje que jala mucho a la población, pero que no necesariamente significa que es real. o sea, yo creo que sí, es un mensaje que jala mucho a la población, pero que no necesariamente significa que es real. o sea, yo creo que sí, es un mensaje que jala mucho a la población, pero que no necesariamente significa que es real. o sea, yo creo que sí, es un mensaje que",-0.17039567,generada,-0.135207657
4,"no sé, pero sí creo que puede ser una buena. estrategia para movimiento ciudadano este porque como dijo el compañero ahorita siento que la gente está más informada y no se dejan llevar por todo eso entonces yo pienso que pueda funcionar mucho con ese tipo de slogans y esas cosas aunque también depende del candidato verdad digo cada persona tiene su personalidad sus ideas sus propuestas sus valores y todas estas son",-0.06982383,generada,-0.135207657
4,"Siento que es un mensaje populista. Creo que es un mensaje populistas, no? o sea, es un mensaje que dice oye yo estoy contigo estoy del lado del pueblo, no de los de arriba. Pero dime, por qué? Porque a mí me cae bien samuel? No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",-0.294772,generada,-0.135207657
4,"Pues yo creo que es un mensaje bonito, pero es difícil implementarlo, no? Siento que es un discurso populista, que dice 'yo quiero trabajar por ustedes', pero a fin de cuentas es un político buscando ganar adeptos, no? Yo creo que es un mensaje bonito, pero es complicado implementar, no? y dime, cómo lo ves tú? entonces? este puede ser un buen slogan, no? para él. siempre se va a estar echándole la culpa de todo a otros gobiernos anteriores que estuvieron antes del actual pero sí creo que como dijo el compañero primero el pueblo y lu",-0.14754428,generada,-0.135207657
4,"pues yo creo que es una estrategia publicitaria bastante inteligente, no? porque sabemos que actualmente el presidente de méxico usa mucho este discurso de de abajo arriba y este, pues trata de meterse con el corazón de la gente tratando de ganar corazones y conciencias y este, pues yo creo que este mensaje que dice el señor samuel es una forma de contrarrestar ese ese ese ataque mediático que trae el presidente de méxico este y pues yo creo que es una estrategia bastante inteligente, no? y que obviamente que va dirigida a la gente humilde a la gente pobre a la gente que necesita ayuda social y que necesita apoyo económico y que necesita que haya oportunidades laborales y que haya oportunidades educativas y que haya oportunidades de crecimiento personal y familiar y este, pues yo creo que este es un golpe directo a la línea de flotación del presidente de méxico y pues yo creo que es una estrategia",-0.07607217,generada,-0.135207657
4,"no sé, no tengo mucha conexión de eso. pero pues sí, creo que hay una diferencia entre el pri pan morena por la forma como se presentan entonces este yo pienso que si hubiera un cambio político ahorita sería aunque sea para bien o mal para hacer algo nuevo porque ya está todo tan establecido desde hace tanto tiempo que ya ni sabes quién son todos esos personajes del poder y cómo están coludidos uno otro",-0.06828153,generada,-0.135207657
4,"no sé, no tengo idea. este yo creo que el pueblo sí se ha visto mucho más ahora con morena entonces siento que la gente ya está un poquito más informada de quién son sus representantes pero aún sigue habiendo corrupción y todo eso también hay una parte buena porque por esa misma razones están empezando a salir candidatos nuevos como samuel o sea ese tipo de candidata nueva para mí sería ideal para",-0.0561344,generada,-0.135207657
4,"pues es un mensaje bonito, pero es un mensaje bonito, pero yo creo que es un discurso populista, no? yo creo que es un discurso populistas, no? y y dime si tú crees que es un discurso populista. sí, yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo que es un discurso populista. yo creo",-0.033177942,generada,-0.135207657
4,"yo creo que es un mensaje bonito, pero dime, quiénes son los de arriba? porque si hablamos de los gobernantes, pues sí, sí, sí, pero si habláramos de los empresarios, pues sí, sí, sí, pero si habláramos de los obreros, pues no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",-0.22603856,generada,-0.135207657
4,"pues no sé cómo se siente. no sé cómo se siente, pero si viene de abajo y trae buenas intenciones, pues vale la pena escucharlo, no? pero si viene de arriba y trae malas intenciones, pues no quiero saber nada de él. no sé. yo tengo entendido que es de samuel, no sé quién es este. pero pues si viene de abajo y trae buenas intenciones, pues vale la pena conocerlo. o sea, yo no sé cómo se siente. pero si viene de abajo y trae buenas intenciones, pues vale la pena conocerlo. pero si viene de arriba y trae malas intenciones, pues no quiero saber nada de él. o sea, yo tengo entendido que es de samuel, no sé quién es este pero si viene de abajo y trae buenas intenciones, pues vale la pena conocerlo. o sea, yo no sé cómo se siente",-0.16978613,generada,-0.135207657
4,"Siento que es un mensaje populista, o sea, es un mensaje que busca ganar adeptos, buscando empatizar con con la gente que dice yo quiero trabajar por ustedes y no por mí, no? no por mí, no por los otros, no por los de arriba, sino por vosotros por el pueblo por la gente por los trabajadores por los obreros por los empleados por los profesionistas por los estudiantes por los maestros por los médicos por los enfermeros por los policías por los soldados por los bomberos por los marinos por los pilotos por los ingenieros por los arquitectos por los diseñadores industriales por los programadores por los desarrolladores inmobiliarios por los abogados por los contadores por los economistas por los psicólogos por los psiquiatras por los sicólogos por los masajistas por los dentistas por los odontólogos por los cirujanos plásticos por",-0.058411717,generada,-0.135207657
